qid,participant_id,choice,answer,correct,avg_agreement_with_others,num_agree,num_disagree,question_mean_agreement,num_raters
913,02f952bb_20251210_230336,C,3,False,0.15789473684210525,3,16,0.23684210526315788,20
913,3a36e078_20251205_225238,D,4,False,0.3157894736842105,6,13,0.23684210526315788,20
913,5d843d39_20251127_141921,B,2,True,0.2631578947368421,5,14,0.23684210526315788,20
913,6b3a1a8d_20251125_135446,B,2,True,0.2631578947368421,5,14,0.23684210526315788,20
913,9c5d09f3_20251209_121033,D,4,False,0.3157894736842105,6,13,0.23684210526315788,20
913,13f54aa2_20251204_125847,B,2,True,0.2631578947368421,5,14,0.23684210526315788,20
913,14d2420f_20251208_150302,C,3,False,0.15789473684210525,3,16,0.23684210526315788,20
913,60de6bd6_20251210_170035,D,4,False,0.3157894736842105,6,13,0.23684210526315788,20
913,73df43f3_20251204_210431,C,3,False,0.15789473684210525,3,16,0.23684210526315788,20
913,218b2db5_20251126_084136,D,4,False,0.3157894736842105,6,13,0.23684210526315788,20
913,0756a860_20251124_133827,A,1,False,0.10526315789473684,2,17,0.23684210526315788,20
913,825ff3e9_20251210_192335,B,2,True,0.2631578947368421,5,14,0.23684210526315788,20
913,3238ebaf_20251126_140604,D,4,False,0.3157894736842105,6,13,0.23684210526315788,20
913,29127478_20251202_100107,D,4,False,0.3157894736842105,6,13,0.23684210526315788,20
913,a5909497_20251211_232822,A,1,False,0.10526315789473684,2,17,0.23684210526315788,20
913,b9b2cb98_20251127_193952,B,2,True,0.2631578947368421,5,14,0.23684210526315788,20
913,d1548553_20251125_202324,A,1,False,0.10526315789473684,2,17,0.23684210526315788,20
913,dd0f9986_20251128_222537,B,2,True,0.2631578947368421,5,14,0.23684210526315788,20
913,f616d5c7_20251203_212223,C,3,False,0.15789473684210525,3,16,0.23684210526315788,20
913,2e184452_20251205_141511_cleaned,D,4,False,0.3157894736842105,6,13,0.23684210526315788,20
651,02f952bb_20251210_230336,C,3,False,0.3157894736842105,6,13,0.23684210526315796,20
651,3a36e078_20251205_225238,C,3,False,0.3157894736842105,6,13,0.23684210526315796,20
651,5d843d39_20251127_141921,C,3,False,0.3157894736842105,6,13,0.23684210526315796,20
651,6b3a1a8d_20251125_135446,C,3,False,0.3157894736842105,6,13,0.23684210526315796,20
651,9c5d09f3_20251209_121033,D,4,True,0.2631578947368421,5,14,0.23684210526315796,20
651,13f54aa2_20251204_125847,C,3,False,0.3157894736842105,6,13,0.23684210526315796,20
651,14d2420f_20251208_150302,D,4,True,0.2631578947368421,5,14,0.23684210526315796,20
651,60de6bd6_20251210_170035,D,4,True,0.2631578947368421,5,14,0.23684210526315796,20
651,73df43f3_20251204_210431,D,4,True,0.2631578947368421,5,14,0.23684210526315796,20
651,218b2db5_20251126_084136,B,2,False,0.15789473684210525,3,16,0.23684210526315796,20
651,0756a860_20251124_133827,D,4,True,0.2631578947368421,5,14,0.23684210526315796,20
651,825ff3e9_20251210_192335,B,2,False,0.15789473684210525,3,16,0.23684210526315796,20
651,3238ebaf_20251126_140604,D,4,True,0.2631578947368421,5,14,0.23684210526315796,20
651,29127478_20251202_100107,C,3,False,0.3157894736842105,6,13,0.23684210526315796,20
651,a5909497_20251211_232822,A,1,False,0.10526315789473684,2,17,0.23684210526315796,20
651,b9b2cb98_20251127_193952,C,3,False,0.3157894736842105,6,13,0.23684210526315796,20
651,d1548553_20251125_202324,B,2,False,0.15789473684210525,3,16,0.23684210526315796,20
651,dd0f9986_20251128_222537,A,1,False,0.10526315789473684,2,17,0.23684210526315796,20
651,f616d5c7_20251203_212223,A,1,False,0.10526315789473684,2,17,0.23684210526315796,20
651,2e184452_20251205_141511_cleaned,B,2,False,0.15789473684210525,3,16,0.23684210526315796,20
801,02f952bb_20251210_230336,B,2,False,0.15789473684210525,3,16,0.3526315789473684,20
801,3a36e078_20251205_225238,C,3,False,0.5263157894736842,10,9,0.3526315789473684,20
801,5d843d39_20251127_141921,C,3,False,0.5263157894736842,10,9,0.3526315789473684,20
801,6b3a1a8d_20251125_135446,C,3,False,0.5263157894736842,10,9,0.3526315789473684,20
801,9c5d09f3_20251209_121033,C,3,False,0.5263157894736842,10,9,0.3526315789473684,20
801,13f54aa2_20251204_125847,B,2,False,0.15789473684210525,3,16,0.3526315789473684,20
801,14d2420f_20251208_150302,C,3,False,0.5263157894736842,10,9,0.3526315789473684,20
801,60de6bd6_20251210_170035,C,3,False,0.5263157894736842,10,9,0.3526315789473684,20
801,73df43f3_20251204_210431,C,3,False,0.5263157894736842,10,9,0.3526315789473684,20
801,218b2db5_20251126_084136,A,1,True,0.15789473684210525,3,16,0.3526315789473684,20
801,0756a860_20251124_133827,D,4,False,0.0,0,19,0.3526315789473684,20
801,825ff3e9_20251210_192335,C,3,False,0.5263157894736842,10,9,0.3526315789473684,20
801,3238ebaf_20251126_140604,A,1,True,0.15789473684210525,3,16,0.3526315789473684,20
801,29127478_20251202_100107,C,3,False,0.5263157894736842,10,9,0.3526315789473684,20
801,a5909497_20251211_232822,C,3,False,0.5263157894736842,10,9,0.3526315789473684,20
801,b9b2cb98_20251127_193952,A,1,True,0.15789473684210525,3,16,0.3526315789473684,20
801,d1548553_20251125_202324,C,3,False,0.5263157894736842,10,9,0.3526315789473684,20
801,dd0f9986_20251128_222537,A,1,True,0.15789473684210525,3,16,0.3526315789473684,20
801,f616d5c7_20251203_212223,B,2,False,0.15789473684210525,3,16,0.3526315789473684,20
801,2e184452_20251205_141511_cleaned,B,2,False,0.15789473684210525,3,16,0.3526315789473684,20
626,02f952bb_20251210_230336,D,4,True,0.0,0,19,0.2789473684210526,20
626,3a36e078_20251205_225238,A,1,False,0.3684210526315789,7,12,0.2789473684210526,20
626,5d843d39_20251127_141921,A,1,False,0.3684210526315789,7,12,0.2789473684210526,20
626,6b3a1a8d_20251125_135446,C,3,False,0.21052631578947367,4,15,0.2789473684210526,20
626,9c5d09f3_20251209_121033,B,2,False,0.2631578947368421,5,14,0.2789473684210526,20
626,13f54aa2_20251204_125847,C,3,False,0.21052631578947367,4,15,0.2789473684210526,20
626,14d2420f_20251208_150302,B,2,False,0.2631578947368421,5,14,0.2789473684210526,20
626,60de6bd6_20251210_170035,A,1,False,0.3684210526315789,7,12,0.2789473684210526,20
626,73df43f3_20251204_210431,A,1,False,0.3684210526315789,7,12,0.2789473684210526,20
626,218b2db5_20251126_084136,A,1,False,0.3684210526315789,7,12,0.2789473684210526,20
626,0756a860_20251124_133827,C,3,False,0.21052631578947367,4,15,0.2789473684210526,20
626,825ff3e9_20251210_192335,A,1,False,0.3684210526315789,7,12,0.2789473684210526,20
626,3238ebaf_20251126_140604,B,2,False,0.2631578947368421,5,14,0.2789473684210526,20
626,29127478_20251202_100107,B,2,False,0.2631578947368421,5,14,0.2789473684210526,20
626,a5909497_20251211_232822,B,2,False,0.2631578947368421,5,14,0.2789473684210526,20
626,b9b2cb98_20251127_193952,A,1,False,0.3684210526315789,7,12,0.2789473684210526,20
626,d1548553_20251125_202324,C,3,False,0.21052631578947367,4,15,0.2789473684210526,20
626,dd0f9986_20251128_222537,C,3,False,0.21052631578947367,4,15,0.2789473684210526,20
626,f616d5c7_20251203_212223,A,1,False,0.3684210526315789,7,12,0.2789473684210526,20
626,2e184452_20251205_141511_cleaned,B,2,False,0.2631578947368421,5,14,0.2789473684210526,20
370,02f952bb_20251210_230336,A,1,False,0.5263157894736842,10,9,0.3578947368421052,20
370,3a36e078_20251205_225238,A,1,False,0.5263157894736842,10,9,0.3578947368421052,20
370,5d843d39_20251127_141921,D,4,True,0.21052631578947367,4,15,0.3578947368421052,20
370,6b3a1a8d_20251125_135446,D,4,True,0.21052631578947367,4,15,0.3578947368421052,20
370,9c5d09f3_20251209_121033,A,1,False,0.5263157894736842,10,9,0.3578947368421052,20
370,13f54aa2_20251204_125847,B,2,False,0.10526315789473684,2,17,0.3578947368421052,20
370,14d2420f_20251208_150302,A,1,False,0.5263157894736842,10,9,0.3578947368421052,20
370,60de6bd6_20251210_170035,A,1,False,0.5263157894736842,10,9,0.3578947368421052,20
370,73df43f3_20251204_210431,A,1,False,0.5263157894736842,10,9,0.3578947368421052,20
370,218b2db5_20251126_084136,B,2,False,0.10526315789473684,2,17,0.3578947368421052,20
370,0756a860_20251124_133827,B,2,False,0.10526315789473684,2,17,0.3578947368421052,20
370,825ff3e9_20251210_192335,A,1,False,0.5263157894736842,10,9,0.3578947368421052,20
370,3238ebaf_20251126_140604,C,3,False,0.0,0,19,0.3578947368421052,20
370,29127478_20251202_100107,D,4,True,0.21052631578947367,4,15,0.3578947368421052,20
370,a5909497_20251211_232822,A,1,False,0.5263157894736842,10,9,0.3578947368421052,20
370,b9b2cb98_20251127_193952,A,1,False,0.5263157894736842,10,9,0.3578947368421052,20
370,d1548553_20251125_202324,D,4,True,0.21052631578947367,4,15,0.3578947368421052,20
370,dd0f9986_20251128_222537,A,1,False,0.5263157894736842,10,9,0.3578947368421052,20
370,f616d5c7_20251203_212223,A,1,False,0.5263157894736842,10,9,0.3578947368421052,20
370,2e184452_20251205_141511_cleaned,D,4,True,0.21052631578947367,4,15,0.3578947368421052,20
425,02f952bb_20251210_230336,B,2,False,0.7368421052631579,14,5,0.6052631578947368,20
425,3a36e078_20251205_225238,B,2,False,0.7368421052631579,14,5,0.6052631578947368,20
425,5d843d39_20251127_141921,A,1,False,0.21052631578947367,4,15,0.6052631578947368,20
425,6b3a1a8d_20251125_135446,B,2,False,0.7368421052631579,14,5,0.6052631578947368,20
425,9c5d09f3_20251209_121033,B,2,False,0.7368421052631579,14,5,0.6052631578947368,20
425,13f54aa2_20251204_125847,B,2,False,0.7368421052631579,14,5,0.6052631578947368,20
425,14d2420f_20251208_150302,A,1,False,0.21052631578947367,4,15,0.6052631578947368,20
425,60de6bd6_20251210_170035,B,2,False,0.7368421052631579,14,5,0.6052631578947368,20
425,73df43f3_20251204_210431,B,2,False,0.7368421052631579,14,5,0.6052631578947368,20
425,218b2db5_20251126_084136,B,2,False,0.7368421052631579,14,5,0.6052631578947368,20
425,0756a860_20251124_133827,A,1,False,0.21052631578947367,4,15,0.6052631578947368,20
425,825ff3e9_20251210_192335,B,2,False,0.7368421052631579,14,5,0.6052631578947368,20
425,3238ebaf_20251126_140604,B,2,False,0.7368421052631579,14,5,0.6052631578947368,20
425,29127478_20251202_100107,A,1,False,0.21052631578947367,4,15,0.6052631578947368,20
425,a5909497_20251211_232822,A,1,False,0.21052631578947367,4,15,0.6052631578947368,20
425,b9b2cb98_20251127_193952,B,2,False,0.7368421052631579,14,5,0.6052631578947368,20
425,d1548553_20251125_202324,B,2,False,0.7368421052631579,14,5,0.6052631578947368,20
425,dd0f9986_20251128_222537,B,2,False,0.7368421052631579,14,5,0.6052631578947368,20
425,f616d5c7_20251203_212223,B,2,False,0.7368421052631579,14,5,0.6052631578947368,20
425,2e184452_20251205_141511_cleaned,B,2,False,0.7368421052631579,14,5,0.6052631578947368,20
543,02f952bb_20251210_230336,D,4,False,0.5263157894736842,10,9,0.3421052631578947,20
543,3a36e078_20251205_225238,D,4,False,0.5263157894736842,10,9,0.3421052631578947,20
543,5d843d39_20251127_141921,A,1,False,0.15789473684210525,3,16,0.3421052631578947,20
543,6b3a1a8d_20251125_135446,A,1,False,0.15789473684210525,3,16,0.3421052631578947,20
543,9c5d09f3_20251209_121033,A,1,False,0.15789473684210525,3,16,0.3421052631578947,20
543,13f54aa2_20251204_125847,B,2,True,0.10526315789473684,2,17,0.3421052631578947,20
543,14d2420f_20251208_150302,D,4,False,0.5263157894736842,10,9,0.3421052631578947,20
543,60de6bd6_20251210_170035,D,4,False,0.5263157894736842,10,9,0.3421052631578947,20
543,73df43f3_20251204_210431,D,4,False,0.5263157894736842,10,9,0.3421052631578947,20
543,218b2db5_20251126_084136,B,2,True,0.10526315789473684,2,17,0.3421052631578947,20
543,0756a860_20251124_133827,C,3,False,0.05263157894736842,1,18,0.3421052631578947,20
543,825ff3e9_20251210_192335,D,4,False,0.5263157894736842,10,9,0.3421052631578947,20
543,3238ebaf_20251126_140604,C,3,False,0.05263157894736842,1,18,0.3421052631578947,20
543,29127478_20251202_100107,D,4,False,0.5263157894736842,10,9,0.3421052631578947,20
543,a5909497_20251211_232822,D,4,False,0.5263157894736842,10,9,0.3421052631578947,20
543,b9b2cb98_20251127_193952,D,4,False,0.5263157894736842,10,9,0.3421052631578947,20
543,d1548553_20251125_202324,D,4,False,0.5263157894736842,10,9,0.3421052631578947,20
543,dd0f9986_20251128_222537,A,1,False,0.15789473684210525,3,16,0.3421052631578947,20
543,f616d5c7_20251203_212223,B,2,True,0.10526315789473684,2,17,0.3421052631578947,20
543,2e184452_20251205_141511_cleaned,D,4,False,0.5263157894736842,10,9,0.3421052631578947,20
663,02f952bb_20251210_230336,B,2,True,0.42105263157894735,8,11,0.32105263157894737,20
663,3a36e078_20251205_225238,B,2,True,0.42105263157894735,8,11,0.32105263157894737,20
663,5d843d39_20251127_141921,A,1,False,0.21052631578947367,4,15,0.32105263157894737,20
663,6b3a1a8d_20251125_135446,A,1,False,0.21052631578947367,4,15,0.32105263157894737,20
663,9c5d09f3_20251209_121033,B,2,True,0.42105263157894735,8,11,0.32105263157894737,20
663,13f54aa2_20251204_125847,C,3,False,0.2631578947368421,5,14,0.32105263157894737,20
663,14d2420f_20251208_150302,B,2,True,0.42105263157894735,8,11,0.32105263157894737,20
663,60de6bd6_20251210_170035,A,1,False,0.21052631578947367,4,15,0.32105263157894737,20
663,73df43f3_20251204_210431,C,3,False,0.2631578947368421,5,14,0.32105263157894737,20
663,218b2db5_20251126_084136,B,2,True,0.42105263157894735,8,11,0.32105263157894737,20
663,0756a860_20251124_133827,C,3,False,0.2631578947368421,5,14,0.32105263157894737,20
663,825ff3e9_20251210_192335,C,3,False,0.2631578947368421,5,14,0.32105263157894737,20
663,3238ebaf_20251126_140604,B,2,True,0.42105263157894735,8,11,0.32105263157894737,20
663,29127478_20251202_100107,B,2,True,0.42105263157894735,8,11,0.32105263157894737,20
663,a5909497_20251211_232822,C,3,False,0.2631578947368421,5,14,0.32105263157894737,20
663,b9b2cb98_20251127_193952,B,2,True,0.42105263157894735,8,11,0.32105263157894737,20
663,d1548553_20251125_202324,A,1,False,0.21052631578947367,4,15,0.32105263157894737,20
663,dd0f9986_20251128_222537,B,2,True,0.42105263157894735,8,11,0.32105263157894737,20
663,f616d5c7_20251203_212223,A,1,False,0.21052631578947367,4,15,0.32105263157894737,20
663,2e184452_20251205_141511_cleaned,C,3,False,0.2631578947368421,5,14,0.32105263157894737,20
181,02f952bb_20251210_230336,B,2,False,0.47368421052631576,9,10,0.3631578947368421,20
181,3a36e078_20251205_225238,A,1,True,0.3157894736842105,6,13,0.3631578947368421,20
181,5d843d39_20251127_141921,B,2,False,0.47368421052631576,9,10,0.3631578947368421,20
181,6b3a1a8d_20251125_135446,A,1,True,0.3157894736842105,6,13,0.3631578947368421,20
181,9c5d09f3_20251209_121033,B,2,False,0.47368421052631576,9,10,0.3631578947368421,20
181,13f54aa2_20251204_125847,B,2,False,0.47368421052631576,9,10,0.3631578947368421,20
181,14d2420f_20251208_150302,A,1,True,0.3157894736842105,6,13,0.3631578947368421,20
181,60de6bd6_20251210_170035,A,1,True,0.3157894736842105,6,13,0.3631578947368421,20
181,73df43f3_20251204_210431,B,2,False,0.47368421052631576,9,10,0.3631578947368421,20
181,218b2db5_20251126_084136,B,2,False,0.47368421052631576,9,10,0.3631578947368421,20
181,0756a860_20251124_133827,B,2,False,0.47368421052631576,9,10,0.3631578947368421,20
181,825ff3e9_20251210_192335,B,2,False,0.47368421052631576,9,10,0.3631578947368421,20
181,3238ebaf_20251126_140604,A,1,True,0.3157894736842105,6,13,0.3631578947368421,20
181,29127478_20251202_100107,C,3,False,0.10526315789473684,2,17,0.3631578947368421,20
181,a5909497_20251211_232822,B,2,False,0.47368421052631576,9,10,0.3631578947368421,20
181,b9b2cb98_20251127_193952,C,3,False,0.10526315789473684,2,17,0.3631578947368421,20
181,d1548553_20251125_202324,A,1,True,0.3157894736842105,6,13,0.3631578947368421,20
181,dd0f9986_20251128_222537,A,1,True,0.3157894736842105,6,13,0.3631578947368421,20
181,f616d5c7_20251203_212223,C,3,False,0.10526315789473684,2,17,0.3631578947368421,20
181,2e184452_20251205_141511_cleaned,B,2,False,0.47368421052631576,9,10,0.3631578947368421,20
510,02f952bb_20251210_230336,C,3,False,0.05263157894736842,1,18,0.3052631578947368,20
510,3a36e078_20251205_225238,A,1,True,0.3684210526315789,7,12,0.3052631578947368,20
510,5d843d39_20251127_141921,D,4,False,0.05263157894736842,1,18,0.3052631578947368,20
510,6b3a1a8d_20251125_135446,A,1,True,0.3684210526315789,7,12,0.3052631578947368,20
510,9c5d09f3_20251209_121033,B,2,False,0.3684210526315789,7,12,0.3052631578947368,20
510,13f54aa2_20251204_125847,B,2,False,0.3684210526315789,7,12,0.3052631578947368,20
510,14d2420f_20251208_150302,B,2,False,0.3684210526315789,7,12,0.3052631578947368,20
510,60de6bd6_20251210_170035,A,1,True,0.3684210526315789,7,12,0.3052631578947368,20
510,73df43f3_20251204_210431,B,2,False,0.3684210526315789,7,12,0.3052631578947368,20
510,218b2db5_20251126_084136,B,2,False,0.3684210526315789,7,12,0.3052631578947368,20
510,0756a860_20251124_133827,C,3,False,0.05263157894736842,1,18,0.3052631578947368,20
510,825ff3e9_20251210_192335,B,2,False,0.3684210526315789,7,12,0.3052631578947368,20
510,3238ebaf_20251126_140604,A,1,True,0.3684210526315789,7,12,0.3052631578947368,20
510,29127478_20251202_100107,A,1,True,0.3684210526315789,7,12,0.3052631578947368,20
510,a5909497_20251211_232822,A,1,True,0.3684210526315789,7,12,0.3052631578947368,20
510,b9b2cb98_20251127_193952,B,2,False,0.3684210526315789,7,12,0.3052631578947368,20
510,d1548553_20251125_202324,B,2,False,0.3684210526315789,7,12,0.3052631578947368,20
510,dd0f9986_20251128_222537,D,4,False,0.05263157894736842,1,18,0.3052631578947368,20
510,f616d5c7_20251203_212223,A,1,True,0.3684210526315789,7,12,0.3052631578947368,20
510,2e184452_20251205_141511_cleaned,A,1,True,0.3684210526315789,7,12,0.3052631578947368,20
511,02f952bb_20251210_230336,B,2,False,0.42105263157894735,8,11,0.31052631578947365,20
511,3a36e078_20251205_225238,A,1,True,0.3157894736842105,6,13,0.31052631578947365,20
511,5d843d39_20251127_141921,C,3,False,0.05263157894736842,1,18,0.31052631578947365,20
511,6b3a1a8d_20251125_135446,A,1,True,0.3157894736842105,6,13,0.31052631578947365,20
511,9c5d09f3_20251209_121033,B,2,False,0.42105263157894735,8,11,0.31052631578947365,20
511,13f54aa2_20251204_125847,A,1,True,0.3157894736842105,6,13,0.31052631578947365,20
511,14d2420f_20251208_150302,B,2,False,0.42105263157894735,8,11,0.31052631578947365,20
511,60de6bd6_20251210_170035,D,4,False,0.05263157894736842,1,18,0.31052631578947365,20
511,73df43f3_20251204_210431,B,2,False,0.42105263157894735,8,11,0.31052631578947365,20
511,218b2db5_20251126_084136,B,2,False,0.42105263157894735,8,11,0.31052631578947365,20
511,0756a860_20251124_133827,B,2,False,0.42105263157894735,8,11,0.31052631578947365,20
511,825ff3e9_20251210_192335,B,2,False,0.42105263157894735,8,11,0.31052631578947365,20
511,3238ebaf_20251126_140604,A,1,True,0.3157894736842105,6,13,0.31052631578947365,20
511,29127478_20251202_100107,A,1,True,0.3157894736842105,6,13,0.31052631578947365,20
511,a5909497_20251211_232822,A,1,True,0.3157894736842105,6,13,0.31052631578947365,20
511,b9b2cb98_20251127_193952,A,1,True,0.3157894736842105,6,13,0.31052631578947365,20
511,d1548553_20251125_202324,B,2,False,0.42105263157894735,8,11,0.31052631578947365,20
511,dd0f9986_20251128_222537,D,4,False,0.05263157894736842,1,18,0.31052631578947365,20
511,f616d5c7_20251203_212223,B,2,False,0.42105263157894735,8,11,0.31052631578947365,20
511,2e184452_20251205_141511_cleaned,C,3,False,0.05263157894736842,1,18,0.31052631578947365,20
278,02f952bb_20251210_230336,A,1,True,0.15789473684210525,3,16,0.26842105263157884,20
278,3a36e078_20251205_225238,B,2,False,0.15789473684210525,3,16,0.26842105263157884,20
278,5d843d39_20251127_141921,C,3,False,0.42105263157894735,8,11,0.26842105263157884,20
278,6b3a1a8d_20251125_135446,D,4,False,0.10526315789473684,2,17,0.26842105263157884,20
278,9c5d09f3_20251209_121033,C,3,False,0.42105263157894735,8,11,0.26842105263157884,20
278,13f54aa2_20251204_125847,A,1,True,0.15789473684210525,3,16,0.26842105263157884,20
278,14d2420f_20251208_150302,D,4,False,0.10526315789473684,2,17,0.26842105263157884,20
278,60de6bd6_20251210_170035,D,4,False,0.10526315789473684,2,17,0.26842105263157884,20
278,73df43f3_20251204_210431,C,3,False,0.42105263157894735,8,11,0.26842105263157884,20
278,218b2db5_20251126_084136,B,2,False,0.15789473684210525,3,16,0.26842105263157884,20
278,0756a860_20251124_133827,C,3,False,0.42105263157894735,8,11,0.26842105263157884,20
278,825ff3e9_20251210_192335,A,1,True,0.15789473684210525,3,16,0.26842105263157884,20
278,3238ebaf_20251126_140604,B,2,False,0.15789473684210525,3,16,0.26842105263157884,20
278,29127478_20251202_100107,A,1,True,0.15789473684210525,3,16,0.26842105263157884,20
278,a5909497_20251211_232822,C,3,False,0.42105263157894735,8,11,0.26842105263157884,20
278,b9b2cb98_20251127_193952,B,2,False,0.15789473684210525,3,16,0.26842105263157884,20
278,d1548553_20251125_202324,C,3,False,0.42105263157894735,8,11,0.26842105263157884,20
278,dd0f9986_20251128_222537,C,3,False,0.42105263157894735,8,11,0.26842105263157884,20
278,f616d5c7_20251203_212223,C,3,False,0.42105263157894735,8,11,0.26842105263157884,20
278,2e184452_20251205_141511_cleaned,C,3,False,0.42105263157894735,8,11,0.26842105263157884,20
24,02f952bb_20251210_230336,C,3,False,0.5789473684210527,11,8,0.4052631578947369,20
24,3a36e078_20251205_225238,C,3,False,0.5789473684210527,11,8,0.4052631578947369,20
24,5d843d39_20251127_141921,C,3,False,0.5789473684210527,11,8,0.4052631578947369,20
24,6b3a1a8d_20251125_135446,A,1,True,0.21052631578947367,4,15,0.4052631578947369,20
24,9c5d09f3_20251209_121033,B,2,False,0.05263157894736842,1,18,0.4052631578947369,20
24,13f54aa2_20251204_125847,B,2,False,0.05263157894736842,1,18,0.4052631578947369,20
24,14d2420f_20251208_150302,C,3,False,0.5789473684210527,11,8,0.4052631578947369,20
24,60de6bd6_20251210_170035,A,1,True,0.21052631578947367,4,15,0.4052631578947369,20
24,73df43f3_20251204_210431,A,1,True,0.21052631578947367,4,15,0.4052631578947369,20
24,218b2db5_20251126_084136,D,4,False,0.0,0,19,0.4052631578947369,20
24,0756a860_20251124_133827,C,3,False,0.5789473684210527,11,8,0.4052631578947369,20
24,825ff3e9_20251210_192335,C,3,False,0.5789473684210527,11,8,0.4052631578947369,20
24,3238ebaf_20251126_140604,C,3,False,0.5789473684210527,11,8,0.4052631578947369,20
24,29127478_20251202_100107,C,3,False,0.5789473684210527,11,8,0.4052631578947369,20
24,a5909497_20251211_232822,A,1,True,0.21052631578947367,4,15,0.4052631578947369,20
24,b9b2cb98_20251127_193952,A,1,True,0.21052631578947367,4,15,0.4052631578947369,20
24,d1548553_20251125_202324,C,3,False,0.5789473684210527,11,8,0.4052631578947369,20
24,dd0f9986_20251128_222537,C,3,False,0.5789473684210527,11,8,0.4052631578947369,20
24,f616d5c7_20251203_212223,C,3,False,0.5789473684210527,11,8,0.4052631578947369,20
24,2e184452_20251205_141511_cleaned,C,3,False,0.5789473684210527,11,8,0.4052631578947369,20
245,02f952bb_20251210_230336,D,4,True,0.21052631578947367,4,15,0.27894736842105267,20
245,3a36e078_20251205_225238,A,1,False,0.3684210526315789,7,12,0.27894736842105267,20
245,5d843d39_20251127_141921,A,1,False,0.3684210526315789,7,12,0.27894736842105267,20
245,6b3a1a8d_20251125_135446,D,4,True,0.21052631578947367,4,15,0.27894736842105267,20
245,9c5d09f3_20251209_121033,B,2,False,0.2631578947368421,5,14,0.27894736842105267,20
245,13f54aa2_20251204_125847,D,4,True,0.21052631578947367,4,15,0.27894736842105267,20
245,14d2420f_20251208_150302,D,4,True,0.21052631578947367,4,15,0.27894736842105267,20
245,60de6bd6_20251210_170035,A,1,False,0.3684210526315789,7,12,0.27894736842105267,20
245,73df43f3_20251204_210431,A,1,False,0.3684210526315789,7,12,0.27894736842105267,20
245,218b2db5_20251126_084136,A,1,False,0.3684210526315789,7,12,0.27894736842105267,20
245,0756a860_20251124_133827,B,2,False,0.2631578947368421,5,14,0.27894736842105267,20
245,825ff3e9_20251210_192335,C,3,False,0.0,0,19,0.27894736842105267,20
245,3238ebaf_20251126_140604,D,4,True,0.21052631578947367,4,15,0.27894736842105267,20
245,29127478_20251202_100107,B,2,False,0.2631578947368421,5,14,0.27894736842105267,20
245,a5909497_20251211_232822,A,1,False,0.3684210526315789,7,12,0.27894736842105267,20
245,b9b2cb98_20251127_193952,B,2,False,0.2631578947368421,5,14,0.27894736842105267,20
245,d1548553_20251125_202324,B,2,False,0.2631578947368421,5,14,0.27894736842105267,20
245,dd0f9986_20251128_222537,B,2,False,0.2631578947368421,5,14,0.27894736842105267,20
245,f616d5c7_20251203_212223,A,1,False,0.3684210526315789,7,12,0.27894736842105267,20
245,2e184452_20251205_141511_cleaned,A,1,False,0.3684210526315789,7,12,0.27894736842105267,20
655,02f952bb_20251210_230336,B,2,False,0.10526315789473684,2,17,0.25263157894736843,20
655,3a36e078_20251205_225238,D,4,False,0.3157894736842105,6,13,0.25263157894736843,20
655,5d843d39_20251127_141921,C,3,True,0.3157894736842105,6,13,0.25263157894736843,20
655,6b3a1a8d_20251125_135446,B,2,False,0.10526315789473684,2,17,0.25263157894736843,20
655,9c5d09f3_20251209_121033,A,1,False,0.10526315789473684,2,17,0.25263157894736843,20
655,13f54aa2_20251204_125847,C,3,True,0.3157894736842105,6,13,0.25263157894736843,20
655,14d2420f_20251208_150302,A,1,False,0.10526315789473684,2,17,0.25263157894736843,20
655,60de6bd6_20251210_170035,D,4,False,0.3157894736842105,6,13,0.25263157894736843,20
655,73df43f3_20251204_210431,B,2,False,0.10526315789473684,2,17,0.25263157894736843,20
655,218b2db5_20251126_084136,D,4,False,0.3157894736842105,6,13,0.25263157894736843,20
655,0756a860_20251124_133827,D,4,False,0.3157894736842105,6,13,0.25263157894736843,20
655,825ff3e9_20251210_192335,C,3,True,0.3157894736842105,6,13,0.25263157894736843,20
655,3238ebaf_20251126_140604,D,4,False,0.3157894736842105,6,13,0.25263157894736843,20
655,29127478_20251202_100107,D,4,False,0.3157894736842105,6,13,0.25263157894736843,20
655,a5909497_20251211_232822,C,3,True,0.3157894736842105,6,13,0.25263157894736843,20
655,b9b2cb98_20251127_193952,D,4,False,0.3157894736842105,6,13,0.25263157894736843,20
655,d1548553_20251125_202324,C,3,True,0.3157894736842105,6,13,0.25263157894736843,20
655,dd0f9986_20251128_222537,C,3,True,0.3157894736842105,6,13,0.25263157894736843,20
655,f616d5c7_20251203_212223,A,1,False,0.10526315789473684,2,17,0.25263157894736843,20
655,2e184452_20251205_141511_cleaned,C,3,True,0.3157894736842105,6,13,0.25263157894736843,20
231,02f952bb_20251210_230336,D,4,False,0.2631578947368421,5,14,0.2368421052631579,20
231,3a36e078_20251205_225238,A,1,False,0.15789473684210525,3,16,0.2368421052631579,20
231,5d843d39_20251127_141921,B,2,True,0.3157894736842105,6,13,0.2368421052631579,20
231,6b3a1a8d_20251125_135446,D,4,False,0.2631578947368421,5,14,0.2368421052631579,20
231,9c5d09f3_20251209_121033,C,3,False,0.10526315789473684,2,17,0.2368421052631579,20
231,13f54aa2_20251204_125847,B,2,True,0.3157894736842105,6,13,0.2368421052631579,20
