,Timestamp,Score,subj,question,answer_hm,question_en,question (Korean),Name or Initials 이름 또는 이니셜 ,qid,category,l2_category,options,answer_type,question_kr,answer,score,index,question_type,image_id,answers,multiple_choice_answer,processed_output,acc
2540,2025-09-30 11:29:34.017,0,BJH,"What kind of street sign is in the picture?
 사진 속에는 어떤 종류의 거리 표지판이 있나요?",길 안내 표지판,What kind of street sign is in the picture?, 사진 속에는 어떤 종류의 거리 표지판이 있나요?,,176149002.0,,,,text,사진 속에는 어떤 종류의 거리 표지판이 있나요?,,0.269,49.0,what kind of,,"['dear', 'deer crossing next 3 miles', 'deer xing', 'deer crossing', 'deer crossing', 'deer crossing', 'deer crossing', 'deer sign', 'deer cross', 'warning or caution']",,a road sign,0.0
2541,2025-11-04 17:25:45.527,0,JJH,"What kind of street sign is in the picture?
 사진 속에는 어떤 종류의 거리 표지판이 있나요?",주행 주의,What kind of street sign is in the picture?, 사진 속에는 어떤 종류의 거리 표지판이 있나요?,,176149002.0,,,,text,사진 속에는 어떤 종류의 거리 표지판이 있나요?,,0.258,49.0,what kind of,,"['dear', 'deer crossing next 3 miles', 'deer xing', 'deer crossing', 'deer crossing', 'deer crossing', 'deer crossing', 'deer sign', 'deer cross', 'warning or caution']",,Drive with caution.,0.0
2542,2025-11-06 18:38:21.906,0,JMG,"What kind of street sign is in the picture?
 사진 속에는 어떤 종류의 거리 표지판이 있나요?",one-way street,What kind of street sign is in the picture?, 사진 속에는 어떤 종류의 거리 표지판이 있나요?,,176149002.0,,,,text,사진 속에는 어떤 종류의 거리 표지판이 있나요?,,0.226,49.0,what kind of,,"['dear', 'deer crossing next 3 miles', 'deer xing', 'deer crossing', 'deer crossing', 'deer crossing', 'deer crossing', 'deer sign', 'deer cross', 'warning or caution']",,1 way street,0.0
2543,2025-11-13 12:45:22.195,0,김두연,"What kind of street sign is in the picture?
 사진 속에는 어떤 종류의 거리 표지판이 있나요?",양보,What kind of street sign is in the picture?, 사진 속에는 어떤 종류의 거리 표지판이 있나요?,,176149002.0,,,,text,사진 속에는 어떤 종류의 거리 표지판이 있나요?,,0.103,49.0,what kind of,,"['dear', 'deer crossing next 3 miles', 'deer xing', 'deer crossing', 'deer crossing', 'deer crossing', 'deer crossing', 'deer sign', 'deer cross', 'warning or caution']",,Yield,0.0
2544,2025-09-22 18:50:51.134,0,cm,"Is this enough food for more than two people?
 이 음식은 두 명 이상이 먹을 수 있는 양인가요?",no,Is this enough food for more than two people?, 이 음식은 두 명 이상이 먹을 수 있는 양인가요?,,11241003.0,,,,text,이 음식은 두 명 이상이 먹을 수 있는 양인가요?,,0.734,50.0,is this,,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",,no,0.0
2545,2025-09-22 19:35:23.489,0,Park,"Is this enough food for more than two people?
 이 음식은 두 명 이상이 먹을 수 있는 양인가요?",no,Is this enough food for more than two people?, 이 음식은 두 명 이상이 먹을 수 있는 양인가요?,,11241003.0,,,,text,이 음식은 두 명 이상이 먹을 수 있는 양인가요?,,0.734,50.0,is this,,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",,no,0.0
2546,2025-09-23 01:32:12.742,0,Winnie,"Is this enough food for more than two people?
 이 음식은 두 명 이상이 먹을 수 있는 양인가요?",Yes,Is this enough food for more than two people?, 이 음식은 두 명 이상이 먹을 수 있는 양인가요?,,11241003.0,,,,text,이 음식은 두 명 이상이 먹을 수 있는 양인가요?,,1.0,50.0,is this,,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",,yes,1.0
2547,2025-09-23 11:33:33.167,0,kathy,"Is this enough food for more than two people?
 이 음식은 두 명 이상이 먹을 수 있는 양인가요?",no,Is this enough food for more than two people?, 이 음식은 두 명 이상이 먹을 수 있는 양인가요?,,11241003.0,,,,text,이 음식은 두 명 이상이 먹을 수 있는 양인가요?,,0.734,50.0,is this,,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",,no,0.0
2548,2025-09-23 13:36:54.680,0,Dowon Hwang,"Is this enough food for more than two people?
 이 음식은 두 명 이상이 먹을 수 있는 양인가요?",No,Is this enough food for more than two people?, 이 음식은 두 명 이상이 먹을 수 있는 양인가요?,,11241003.0,,,,text,이 음식은 두 명 이상이 먹을 수 있는 양인가요?,,0.734,50.0,is this,,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",,no,0.0
2549,2025-09-23 13:58:32.562,0,HJp,"Is this enough food for more than two people?
 이 음식은 두 명 이상이 먹을 수 있는 양인가요?",아니요,Is this enough food for more than two people?, 이 음식은 두 명 이상이 먹을 수 있는 양인가요?,,11241003.0,,,,text,이 음식은 두 명 이상이 먹을 수 있는 양인가요?,,0.605,50.0,is this,,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",,No.,0.0
2550,2025-09-23 14:43:31.279,0,조희승,"Is this enough food for more than two people?
 이 음식은 두 명 이상이 먹을 수 있는 양인가요?",Yes,Is this enough food for more than two people?, 이 음식은 두 명 이상이 먹을 수 있는 양인가요?,,11241003.0,,,,text,이 음식은 두 명 이상이 먹을 수 있는 양인가요?,,1.0,50.0,is this,,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",,yes,1.0
2551,2025-09-23 15:26:39.408,0,이성희 ,"Is this enough food for more than two people?
 이 음식은 두 명 이상이 먹을 수 있는 양인가요?",yes,Is this enough food for more than two people?, 이 음식은 두 명 이상이 먹을 수 있는 양인가요?,,11241003.0,,,,text,이 음식은 두 명 이상이 먹을 수 있는 양인가요?,,1.0,50.0,is this,,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",,yes,1.0
2552,2025-09-23 17:13:54.203,0,박지윤,"Is this enough food for more than two people?
 이 음식은 두 명 이상이 먹을 수 있는 양인가요?",no,Is this enough food for more than two people?, 이 음식은 두 명 이상이 먹을 수 있는 양인가요?,,11241003.0,,,,text,이 음식은 두 명 이상이 먹을 수 있는 양인가요?,,0.734,50.0,is this,,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",,no,0.0
2553,2025-09-24 00:56:58.422,0,성민석,"Is this enough food for more than two people?
 이 음식은 두 명 이상이 먹을 수 있는 양인가요?",네,Is this enough food for more than two people?, 이 음식은 두 명 이상이 먹을 수 있는 양인가요?,,11241003.0,,,,text,이 음식은 두 명 이상이 먹을 수 있는 양인가요?,,0.274,50.0,is this,,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",,All right.,0.0
2554,2025-09-24 08:37:44.888,0,EJ,"Is this enough food for more than two people?
 이 음식은 두 명 이상이 먹을 수 있는 양인가요?",No,Is this enough food for more than two people?, 이 음식은 두 명 이상이 먹을 수 있는 양인가요?,,11241003.0,,,,text,이 음식은 두 명 이상이 먹을 수 있는 양인가요?,,0.734,50.0,is this,,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",,no,0.0
2555,2025-09-30 00:29:28.312,0,주연,"Is this enough food for more than two people?
 이 음식은 두 명 이상이 먹을 수 있는 양인가요?",아니요,Is this enough food for more than two people?, 이 음식은 두 명 이상이 먹을 수 있는 양인가요?,,11241003.0,,,,text,이 음식은 두 명 이상이 먹을 수 있는 양인가요?,,0.605,50.0,is this,,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",,No.,0.0
2556,2025-09-30 11:29:34.017,0,BJH,"Is this enough food for more than two people?
 이 음식은 두 명 이상이 먹을 수 있는 양인가요?",네,Is this enough food for more than two people?, 이 음식은 두 명 이상이 먹을 수 있는 양인가요?,,11241003.0,,,,text,이 음식은 두 명 이상이 먹을 수 있는 양인가요?,,0.274,50.0,is this,,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",,All right.,0.0
2557,2025-11-04 17:25:45.527,0,JJH,"Is this enough food for more than two people?
 이 음식은 두 명 이상이 먹을 수 있는 양인가요?",아니오,Is this enough food for more than two people?, 이 음식은 두 명 이상이 먹을 수 있는 양인가요?,,11241003.0,,,,text,이 음식은 두 명 이상이 먹을 수 있는 양인가요?,,0.605,50.0,is this,,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",,No.,0.0
2558,2025-11-06 18:38:21.906,0,JMG,"Is this enough food for more than two people?
 이 음식은 두 명 이상이 먹을 수 있는 양인가요?",yes,Is this enough food for more than two people?, 이 음식은 두 명 이상이 먹을 수 있는 양인가요?,,11241003.0,,,,text,이 음식은 두 명 이상이 먹을 수 있는 양인가요?,,1.0,50.0,is this,,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",,yes,1.0
2559,2025-11-13 12:45:22.195,0,김두연,"Is this enough food for more than two people?
 이 음식은 두 명 이상이 먹을 수 있는 양인가요?",네,Is this enough food for more than two people?, 이 음식은 두 명 이상이 먹을 수 있는 양인가요?,,11241003.0,,,,text,이 음식은 두 명 이상이 먹을 수 있는 양인가요?,,0.274,50.0,is this,,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",,All right.,0.0
2560,2025-09-22 18:50:51.134,0,cm,"How many people are wearing glasses?
 안경을 쓰고 있는 사람은 몇 명입니까?",no one,How many people are wearing glasses?, 안경을 쓰고 있는 사람은 몇 명입니까?,,47837003.0,,,,text,안경을 쓰고 있는 사람은 몇 명입니까?,,0.488,51.0,how many people are,,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",,no 1,0.0
2561,2025-09-22 19:35:23.489,0,Park,"How many people are wearing glasses?
 안경을 쓰고 있는 사람은 몇 명입니까?",10,How many people are wearing glasses?, 안경을 쓰고 있는 사람은 몇 명입니까?,,47837003.0,,,,text,안경을 쓰고 있는 사람은 몇 명입니까?,,0.614,51.0,how many people are,,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",,10,0.0
2562,2025-09-23 01:32:12.742,0,Winnie,"How many people are wearing glasses?
 안경을 쓰고 있는 사람은 몇 명입니까?",3,How many people are wearing glasses?, 안경을 쓰고 있는 사람은 몇 명입니까?,,47837003.0,,,,text,안경을 쓰고 있는 사람은 몇 명입니까?,,0.867,51.0,how many people are,,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",,3,0.0
2563,2025-09-23 11:33:33.167,0,kathy,"How many people are wearing glasses?
 안경을 쓰고 있는 사람은 몇 명입니까?",3,How many people are wearing glasses?, 안경을 쓰고 있는 사람은 몇 명입니까?,,47837003.0,,,,text,안경을 쓰고 있는 사람은 몇 명입니까?,,0.867,51.0,how many people are,,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",,3,0.0
2564,2025-09-23 13:36:54.680,0,Dowon Hwang,"How many people are wearing glasses?
 안경을 쓰고 있는 사람은 몇 명입니까?",1,How many people are wearing glasses?, 안경을 쓰고 있는 사람은 몇 명입니까?,,47837003.0,,,,text,안경을 쓰고 있는 사람은 몇 명입니까?,,0.806,51.0,how many people are,,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",,1,0.0
2565,2025-09-23 13:58:32.562,0,HJp,"How many people are wearing glasses?
 안경을 쓰고 있는 사람은 몇 명입니까?",2명,How many people are wearing glasses?, 안경을 쓰고 있는 사람은 몇 명입니까?,,47837003.0,,,,text,안경을 쓰고 있는 사람은 몇 명입니까?,,0.24,51.0,how many people are,,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",,two people,0.0
2566,2025-09-23 14:43:31.279,0,조희승,"How many people are wearing glasses?
 안경을 쓰고 있는 사람은 몇 명입니까?",4,How many people are wearing glasses?, 안경을 쓰고 있는 사람은 몇 명입니까?,,47837003.0,,,,text,안경을 쓰고 있는 사람은 몇 명입니까?,,0.834,51.0,how many people are,,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",,4,0.0
2567,2025-09-23 15:26:39.408,0,이성희 ,"How many people are wearing glasses?
 안경을 쓰고 있는 사람은 몇 명입니까?",3,How many people are wearing glasses?, 안경을 쓰고 있는 사람은 몇 명입니까?,,47837003.0,,,,text,안경을 쓰고 있는 사람은 몇 명입니까?,,0.867,51.0,how many people are,,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",,3,0.0
2568,2025-09-23 17:13:54.203,0,박지윤,"How many people are wearing glasses?
 안경을 쓰고 있는 사람은 몇 명입니까?",two,How many people are wearing glasses?, 안경을 쓰고 있는 사람은 몇 명입니까?,,47837003.0,,,,text,안경을 쓰고 있는 사람은 몇 명입니까?,,1.0,51.0,how many people are,,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",,2,1.0
2569,2025-09-24 00:56:58.422,0,성민석,"How many people are wearing glasses?
 안경을 쓰고 있는 사람은 몇 명입니까?",1명,How many people are wearing glasses?, 안경을 쓰고 있는 사람은 몇 명입니까?,,47837003.0,,,,text,안경을 쓰고 있는 사람은 몇 명입니까?,,0.307,51.0,how many people are,,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",,One person,0.0
2570,2025-09-24 08:37:44.888,0,EJ,"How many people are wearing glasses?
 안경을 쓰고 있는 사람은 몇 명입니까?",2,How many people are wearing glasses?, 안경을 쓰고 있는 사람은 몇 명입니까?,,47837003.0,,,,text,안경을 쓰고 있는 사람은 몇 명입니까?,,1.0,51.0,how many people are,,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",,2,1.0
2571,2025-09-30 00:29:28.312,0,주연,"How many people are wearing glasses?
 안경을 쓰고 있는 사람은 몇 명입니까?",1명,How many people are wearing glasses?, 안경을 쓰고 있는 사람은 몇 명입니까?,,47837003.0,,,,text,안경을 쓰고 있는 사람은 몇 명입니까?,,0.307,51.0,how many people are,,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",,One person,0.0
2572,2025-09-30 11:29:34.017,0,BJH,"How many people are wearing glasses?
 안경을 쓰고 있는 사람은 몇 명입니까?",1명,How many people are wearing glasses?, 안경을 쓰고 있는 사람은 몇 명입니까?,,47837003.0,,,,text,안경을 쓰고 있는 사람은 몇 명입니까?,,0.307,51.0,how many people are,,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",,One person,0.0
2573,2025-11-04 17:25:45.527,0,JJH,"How many people are wearing glasses?
 안경을 쓰고 있는 사람은 몇 명입니까?",없음,How many people are wearing glasses?, 안경을 쓰고 있는 사람은 몇 명입니까?,,47837003.0,,,,text,안경을 쓰고 있는 사람은 몇 명입니까?,,0.476,51.0,how many people are,,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",,None.,0.0
2574,2025-11-06 18:38:21.906,0,JMG,"How many people are wearing glasses?
 안경을 쓰고 있는 사람은 몇 명입니까?",2,How many people are wearing glasses?, 안경을 쓰고 있는 사람은 몇 명입니까?,,47837003.0,,,,text,안경을 쓰고 있는 사람은 몇 명입니까?,,1.0,51.0,how many people are,,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",,2,1.0
2575,2025-11-13 12:45:22.195,0,김두연,"How many people are wearing glasses?
 안경을 쓰고 있는 사람은 몇 명입니까?",1,How many people are wearing glasses?, 안경을 쓰고 있는 사람은 몇 명입니까?,,47837003.0,,,,text,안경을 쓰고 있는 사람은 몇 명입니까?,,0.806,51.0,how many people are,,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",,1,0.0
2576,2025-09-22 18:50:51.134,0,cm,"Does everyone have helmets on?
 모두 헬멧을 쓰고 있나요?",no,Does everyone have helmets on?, 모두 헬멧을 쓰고 있나요?,,525021007.0,,,,text,모두 헬멧을 쓰고 있나요?,,0.734,52.0,none of the above,,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",,no,0.0
2577,2025-09-22 19:35:23.489,0,Park,"Does everyone have helmets on?
 모두 헬멧을 쓰고 있나요?",yes,Does everyone have helmets on?, 모두 헬멧을 쓰고 있나요?,,525021007.0,,,,text,모두 헬멧을 쓰고 있나요?,,1.0,52.0,none of the above,,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",,yes,1.0
2578,2025-09-23 01:32:12.742,0,Winnie,"Does everyone have helmets on?
 모두 헬멧을 쓰고 있나요?",No,Does everyone have helmets on?, 모두 헬멧을 쓰고 있나요?,,525021007.0,,,,text,모두 헬멧을 쓰고 있나요?,,0.734,52.0,none of the above,,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",,no,0.0
2579,2025-09-23 11:33:33.167,0,kathy,"Does everyone have helmets on?
 모두 헬멧을 쓰고 있나요?",yes,Does everyone have helmets on?, 모두 헬멧을 쓰고 있나요?,,525021007.0,,,,text,모두 헬멧을 쓰고 있나요?,,1.0,52.0,none of the above,,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",,yes,1.0
2580,2025-09-23 13:36:54.680,0,Dowon Hwang,"Does everyone have helmets on?
 모두 헬멧을 쓰고 있나요?",No,Does everyone have helmets on?, 모두 헬멧을 쓰고 있나요?,,525021007.0,,,,text,모두 헬멧을 쓰고 있나요?,,0.734,52.0,none of the above,,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",,no,0.0
2581,2025-09-23 13:58:32.562,0,HJp,"Does everyone have helmets on?
 모두 헬멧을 쓰고 있나요?",아니요,Does everyone have helmets on?, 모두 헬멧을 쓰고 있나요?,,525021007.0,,,,text,모두 헬멧을 쓰고 있나요?,,0.605,52.0,none of the above,,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",,No.,0.0
2582,2025-09-23 14:43:31.279,0,조희승,"Does everyone have helmets on?
 모두 헬멧을 쓰고 있나요?",No,Does everyone have helmets on?, 모두 헬멧을 쓰고 있나요?,,525021007.0,,,,text,모두 헬멧을 쓰고 있나요?,,0.734,52.0,none of the above,,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",,no,0.0
2583,2025-09-23 15:26:39.408,0,이성희 ,"Does everyone have helmets on?
 모두 헬멧을 쓰고 있나요?",no,Does everyone have helmets on?, 모두 헬멧을 쓰고 있나요?,,525021007.0,,,,text,모두 헬멧을 쓰고 있나요?,,0.734,52.0,none of the above,,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",,no,0.0
2584,2025-09-23 17:13:54.203,0,박지윤,"Does everyone have helmets on?
 모두 헬멧을 쓰고 있나요?",yes,Does everyone have helmets on?, 모두 헬멧을 쓰고 있나요?,,525021007.0,,,,text,모두 헬멧을 쓰고 있나요?,,1.0,52.0,none of the above,,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",,yes,1.0
2585,2025-09-24 00:56:58.422,0,성민석,"Does everyone have helmets on?
 모두 헬멧을 쓰고 있나요?",네,Does everyone have helmets on?, 모두 헬멧을 쓰고 있나요?,,525021007.0,,,,text,모두 헬멧을 쓰고 있나요?,,0.274,52.0,none of the above,,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",,All right.,0.0
2586,2025-09-24 08:37:44.888,0,EJ,"Does everyone have helmets on?
 모두 헬멧을 쓰고 있나요?",No,Does everyone have helmets on?, 모두 헬멧을 쓰고 있나요?,,525021007.0,,,,text,모두 헬멧을 쓰고 있나요?,,0.734,52.0,none of the above,,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",,no,0.0
2587,2025-09-30 00:29:28.312,0,주연,"Does everyone have helmets on?
 모두 헬멧을 쓰고 있나요?",아니요,Does everyone have helmets on?, 모두 헬멧을 쓰고 있나요?,,525021007.0,,,,text,모두 헬멧을 쓰고 있나요?,,0.605,52.0,none of the above,,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",,No.,0.0
2588,2025-09-30 11:29:34.017,0,BJH,"Does everyone have helmets on?
 모두 헬멧을 쓰고 있나요?",네,Does everyone have helmets on?, 모두 헬멧을 쓰고 있나요?,,525021007.0,,,,text,모두 헬멧을 쓰고 있나요?,,0.274,52.0,none of the above,,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",,All right.,0.0
2589,2025-11-04 17:25:45.527,0,JJH,"Does everyone have helmets on?
 모두 헬멧을 쓰고 있나요?",아니오,Does everyone have helmets on?, 모두 헬멧을 쓰고 있나요?,,525021007.0,,,,text,모두 헬멧을 쓰고 있나요?,,0.605,52.0,none of the above,,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",,No.,0.0
2590,2025-11-06 18:38:21.906,0,JMG,"Does everyone have helmets on?
 모두 헬멧을 쓰고 있나요?",no,Does everyone have helmets on?, 모두 헬멧을 쓰고 있나요?,,525021007.0,,,,text,모두 헬멧을 쓰고 있나요?,,0.734,52.0,none of the above,,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",,no,0.0
2591,2025-11-13 12:45:22.195,0,김두연,"Does everyone have helmets on?
 모두 헬멧을 쓰고 있나요?",네,Does everyone have helmets on?, 모두 헬멧을 쓰고 있나요?,,525021007.0,,,,text,모두 헬멧을 쓰고 있나요?,,0.274,52.0,none of the above,,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",,All right.,0.0
2592,2025-09-22 18:50:51.134,0,cm,"What color is his shirt?
 그의 셔츠는 무슨 색인가요?",red,What color is his shirt?, 그의 셔츠는 무슨 색인가요?,,346577000.0,,,,text,그의 셔츠는 무슨 색인가요?,,0.653,53.0,what color is,,"['black', 'black', 'blue', 'black', 'gray', 'black', 'black', 'black', 'black', 'black']",,red,0.0
2593,2025-09-22 19:35:23.489,0,Park,"What color is his shirt?
 그의 셔츠는 무슨 색인가요?",blue,What color is his shirt?, 그의 셔츠는 무슨 색인가요?,,346577000.0,,,,text,그의 셔츠는 무슨 색인가요?,,0.72,53.0,what color is,,"['black', 'black', 'blue', 'black', 'gray', 'black', 'black', 'black', 'black', 'black']",,blue,0.3333333333333333
2594,2025-09-23 01:32:12.742,0,Winnie,"What color is his shirt?
 그의 셔츠는 무슨 색인가요?",White,What color is his shirt?, 그의 셔츠는 무슨 색인가요?,,346577000.0,,,,text,그의 셔츠는 무슨 색인가요?,,0.746,53.0,what color is,,"['black', 'black', 'blue', 'black', 'gray', 'black', 'black', 'black', 'black', 'black']",,white,0.0
2595,2025-09-23 11:33:33.167,0,kathy,"What color is his shirt?
 그의 셔츠는 무슨 색인가요?",yellow,What color is his shirt?, 그의 셔츠는 무슨 색인가요?,,346577000.0,,,,text,그의 셔츠는 무슨 색인가요?,,0.609,53.0,what color is,,"['black', 'black', 'blue', 'black', 'gray', 'black', 'black', 'black', 'black', 'black']",,yellow,0.0
2596,2025-09-23 13:36:54.680,0,Dowon Hwang,"What color is his shirt?
 그의 셔츠는 무슨 색인가요?",Light blue,What color is his shirt?, 그의 셔츠는 무슨 색인가요?,,346577000.0,,,,text,그의 셔츠는 무슨 색인가요?,,0.626,53.0,what color is,,"['black', 'black', 'blue', 'black', 'gray', 'black', 'black', 'black', 'black', 'black']",,light blue,0.0
2597,2025-09-23 13:58:32.562,0,HJp,"What color is his shirt?
 그의 셔츠는 무슨 색인가요?",흰색,What color is his shirt?, 그의 셔츠는 무슨 색인가요?,,346577000.0,,,,text,그의 셔츠는 무슨 색인가요?,,0.746,53.0,what color is,,"['black', 'black', 'blue', 'black', 'gray', 'black', 'black', 'black', 'black', 'black']",,White,0.0
2598,2025-09-23 14:43:31.279,0,조희승,"What color is his shirt?
 그의 셔츠는 무슨 색인가요?",White,What color is his shirt?, 그의 셔츠는 무슨 색인가요?,,346577000.0,,,,text,그의 셔츠는 무슨 색인가요?,,0.746,53.0,what color is,,"['black', 'black', 'blue', 'black', 'gray', 'black', 'black', 'black', 'black', 'black']",,white,0.0
2599,2025-09-23 15:26:39.408,0,이성희 ,"What color is his shirt?
 그의 셔츠는 무슨 색인가요?",blue,What color is his shirt?, 그의 셔츠는 무슨 색인가요?,,346577000.0,,,,text,그의 셔츠는 무슨 색인가요?,,0.72,53.0,what color is,,"['black', 'black', 'blue', 'black', 'gray', 'black', 'black', 'black', 'black', 'black']",,blue,0.3333333333333333
2600,2025-09-23 17:13:54.203,0,박지윤,"What color is his shirt?
 그의 셔츠는 무슨 색인가요?",blue,What color is his shirt?, 그의 셔츠는 무슨 색인가요?,,346577000.0,,,,text,그의 셔츠는 무슨 색인가요?,,0.72,53.0,what color is,,"['black', 'black', 'blue', 'black', 'gray', 'black', 'black', 'black', 'black', 'black']",,blue,0.3333333333333333
2601,2025-09-24 00:56:58.422,0,성민석,"What color is his shirt?
 그의 셔츠는 무슨 색인가요?",흰색,What color is his shirt?, 그의 셔츠는 무슨 색인가요?,,346577000.0,,,,text,그의 셔츠는 무슨 색인가요?,,0.746,53.0,what color is,,"['black', 'black', 'blue', 'black', 'gray', 'black', 'black', 'black', 'black', 'black']",,White,0.0
2602,2025-09-24 08:37:44.888,0,EJ,"What color is his shirt?
 그의 셔츠는 무슨 색인가요?",White,What color is his shirt?, 그의 셔츠는 무슨 색인가요?,,346577000.0,,,,text,그의 셔츠는 무슨 색인가요?,,0.746,53.0,what color is,,"['black', 'black', 'blue', 'black', 'gray', 'black', 'black', 'black', 'black', 'black']",,white,0.0
2603,2025-09-30 00:29:28.312,0,주연,"What color is his shirt?
 그의 셔츠는 무슨 색인가요?",흰색,What color is his shirt?, 그의 셔츠는 무슨 색인가요?,,346577000.0,,,,text,그의 셔츠는 무슨 색인가요?,,0.746,53.0,what color is,,"['black', 'black', 'blue', 'black', 'gray', 'black', 'black', 'black', 'black', 'black']",,White,0.0
2604,2025-09-30 11:29:34.017,0,BJH,"What color is his shirt?
 그의 셔츠는 무슨 색인가요?",하얀색,What color is his shirt?, 그의 셔츠는 무슨 색인가요?,,346577000.0,,,,text,그의 셔츠는 무슨 색인가요?,,0.746,53.0,what color is,,"['black', 'black', 'blue', 'black', 'gray', 'black', 'black', 'black', 'black', 'black']",,White,0.0
2605,2025-11-04 17:25:45.527,0,JJH,"What color is his shirt?
 그의 셔츠는 무슨 색인가요?",히늘색,What color is his shirt?, 그의 셔츠는 무슨 색인가요?,,346577000.0,,,,text,그의 셔츠는 무슨 색인가요?,,0.538,53.0,what color is,,"['black', 'black', 'blue', 'black', 'gray', 'black', 'black', 'black', 'black', 'black']",,sky blue,0.0
2606,2025-11-06 18:38:21.906,0,JMG,"What color is his shirt?
 그의 셔츠는 무슨 색인가요?",orange,What color is his shirt?, 그의 셔츠는 무슨 색인가요?,,346577000.0,,,,text,그의 셔츠는 무슨 색인가요?,,0.573,53.0,what color is,,"['black', 'black', 'blue', 'black', 'gray', 'black', 'black', 'black', 'black', 'black']",,orange,0.0
